02/18/2017 12:08:19,68.8,59.1
02/18/2017 12:18:18,68.8,59.1
02/18/2017 12:28:17,68.8,58.9
02/18/2017 12:38:15,68.7,58.7
02/18/2017 12:48:14,68.6,58.5
02/18/2017 12:58:12,68.6,58.8
02/18/2017 01:08:11,68.5,58.8
02/18/2017 01:18:09,68.5,58.8
02/18/2017 01:28:08,68.6,58.5
02/18/2017 01:38:07,68.6,58.5
02/18/2017 01:48:06,68.6,58.2
02/18/2017 01:58:05,68.6,57.5
02/18/2017 02:08:04,68.7,57.0
02/18/2017 02:18:04,68.7,57.0
02/18/2017 02:28:03,68.7,56.5
02/18/2017 02:38:01,68.7,56.4
02/18/2017 02:48:00,68.6,56.4
02/18/2017 02:57:59,68.5,56.6
02/18/2017 03:07:57,68.6,56.8
02/18/2017 03:17:57,68.6,57.0
02/18/2017 03:27:55,68.6,57.3
02/18/2017 03:37:54,68.6,57.4
02/18/2017 03:47:53,68.6,57.4
02/18/2017 03:57:52,68.6,57.5
02/18/2017 04:07:50,68.6,57.7
02/18/2017 04:17:49,68.7,57.8
02/18/2017 04:27:47,68.6,57.9
02/18/2017 04:37:46,68.6,58.0
02/18/2017 04:47:45,68.6,58.0
02/18/2017 04:57:45,68.6,58.2
02/18/2017 05:07:44,68.6,58.2
02/18/2017 05:17:42,68.6,58.9
02/18/2017 05:27:41,68.6,58.9
02/18/2017 05:37:40,68.5,59.2
02/18/2017 05:47:39,68.5,59.6
02/18/2017 05:57:39,68.5,59.7
02/18/2017 06:07:38,68.5,59.7
02/18/2017 06:17:36,68.5,59.9
02/18/2017 06:27:36,68.5,60.0
02/18/2017 06:37:35,68.5,60.1
02/18/2017 06:47:34,68.5,60.1
02/18/2017 06:57:33,68.3,60.0
02/18/2017 07:07:32,68.3,60.1
02/18/2017 07:17:31,68.3,60.4
02/18/2017 07:27:30,68.5,60.4
02/18/2017 07:37:28,68.5,60.7
02/18/2017 07:47:28,68.5,61.1
02/18/2017 07:57:27,68.6,61.5
02/18/2017 08:07:26,68.6,62.8
02/18/2017 08:17:24,68.7,63.0
02/18/2017 08:27:24,68.7,63.0
02/18/2017 08:37:22,68.7,62.7
02/18/2017 08:47:21,68.8,62.8
02/18/2017 08:57:20,68.8,63.3
02/18/2017 09:07:19,68.9,63.8
02/18/2017 09:17:19,68.9,64.5
02/18/2017 09:27:17,68.9,64.0
02/18/2017 09:37:16,68.9,64.0
02/18/2017 09:47:14,68.9,63.7
02/18/2017 09:57:13,68.8,63.7
02/18/2017 10:07:12,68.9,64.1
02/18/2017 10:17:11,68.9,64.0
02/18/2017 10:27:09,68.9,64.0
02/18/2017 10:37:08,68.9,64.4
02/18/2017 10:47:06,68.9,64.4
02/18/2017 10:57:05,68.9,65.2
02/18/2017 11:07:04,68.9,65.2
02/18/2017 11:17:03,69.1,66.8
02/18/2017 11:27:03,69.1,66.8
02/18/2017 11:37:01,69.1,68.0
02/18/2017 11:47:01,69.1,68.1
02/18/2017 11:56:59,69.8,68.6
02/18/2017 12:06:58,69.9,68.3
02/18/2017 12:16:56,70.3,68.3
02/18/2017 12:26:56,70.3,69.5
02/18/2017 12:36:55,70.3,69.5
02/18/2017 12:46:54,70.4,69.6
02/18/2017 12:56:52,70.6,68.8
02/18/2017 01:06:52,70.6,68.8
02/18/2017 01:16:50,70.7,68.8
02/18/2017 01:26:49,70.7,69.2
02/18/2017 01:36:48,70.9,69.2
02/18/2017 01:46:46,70.9,69.0
02/18/2017 01:56:46,70.9,69.0
02/18/2017 02:06:44,71.0,69.8
02/18/2017 02:16:43,71.0,68.9
02/18/2017 02:26:41,71.2,68.9
02/18/2017 02:36:40,71.2,69.3
02/18/2017 02:46:39,71.2,69.3
02/18/2017 02:56:38,71.2,69.2
02/18/2017 03:06:36,71.4,69.2
02/18/2017 03:16:35,71.3,68.9
02/18/2017 03:26:33,71.4,69.0
02/18/2017 03:36:34,71.4,69.0
02/18/2017 03:46:32,71.5,69.0
02/18/2017 03:56:31,71.5,68.6
02/18/2017 04:06:31,71.5,68.5
02/18/2017 04:16:30,71.5,68.5
02/18/2017 04:26:29,71.6,68.3
02/18/2017 04:36:27,71.6,67.8
02/18/2017 04:46:27,72.1,67.8
02/18/2017 04:56:25,72.1,67.1
02/18/2017 05:06:25,72.1,67.1
02/18/2017 05:16:24,71.9,66.4
02/18/2017 05:26:24,71.9,66.4
02/18/2017 05:36:22,71.9,66.1
02/18/2017 05:46:21,71.8,64.7
02/18/2017 05:56:20,71.8,64.7
02/18/2017 06:06:19,71.8,64.4
02/18/2017 06:16:17,71.8,64.4
02/18/2017 06:26:16,71.7,63.8
02/18/2017 06:36:14,71.7,63.5
02/18/2017 06:46:14,71.6,63.5
02/18/2017 06:56:12,71.5,63.4
02/18/2017 07:06:11,71.5,63.4
02/18/2017 07:16:09,71.3,62.8
02/18/2017 07:26:09,71.3,62.4
02/18/2017 07:36:08,71.3,62.4
02/18/2017 07:46:07,71.3,62.2
02/18/2017 07:56:05,71.2,61.9
02/18/2017 08:06:04,71.0,61.4
02/18/2017 08:16:03,71.0,61.0
02/18/2017 08:26:03,71.2,61.0
02/18/2017 08:36:02,71.2,61.3
02/18/2017 08:46:00,71.2,61.4
02/18/2017 08:56:00,71.2,61.4
02/18/2017 09:05:58,71.0,60.0
02/18/2017 09:15:57,71.0,60.2
02/18/2017 09:25:56,71.0,60.2
02/18/2017 09:35:54,71.0,59.7
02/18/2017 09:45:54,71.0,59.5
02/18/2017 09:55:53,71.0,59.5
02/18/2017 10:05:52,71.0,59.5
02/18/2017 10:15:51,70.9,59.5
02/18/2017 10:25:50,70.9,59.2
02/18/2017 10:35:49,70.9,59.1
02/18/2017 10:45:49,70.9,59.0
02/18/2017 10:55:48,70.6,59.0
02/18/2017 11:05:47,70.5,58.4
02/18/2017 11:15:45,70.5,58.4
02/18/2017 11:25:44,70.4,58.5
02/18/2017 11:35:42,70.4,58.4
02/18/2017 11:45:41,70.4,58.4
02/18/2017 11:55:39,70.1,58.1
